New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
vlcks	*	0	/v̩lks/	V|L|K|S	vlcks	*	*
vtlps	*	0	/v̩tlps/	V|T|L|P|S	vtlps	*	*
vtrps	*	0	/v̩tɹps/	V|T|R|P|S	vtrps	*	*
vtrts	*	0	/v̩tɹts/	V|T|R|T|S	vtrts	*	*
vtrks	*	0	/v̩tɹks/	V|T|R|K|S	vtrks	*	*
vtrcs	*	0	/v̩tɹks/	V|T|R|K|S	vtrcs	*	*
vtwks	*	0	/v̩twks/	V|T|W|K|S	vtwks	*	*
vtrsh	*	0	/v̩tɹʃ/	V|T|R|SH	vtrsh	*	*
vtrth	*	0	/v̩tɹθ/	V|T|R|TH	vtrth	*	*
vthps	*	0	/v̩thps/	V|T|HH|P|S	vthps	*	*
vthcs	*	0	/v̩thks/	V|T|HH|K|S	vthcs	*	*
vtrld	*	0	/v̩tɹld/	V|T|R|L|D	vtrld	*	*
vtrst	*	0	/v̩tɹst/	V|T|R|S|T	vtrst	*	*
vtmpt	*	0	/v̩tmpt/	V|T|M|P|T	vtmpt	*	*
vtmps	*	0	/v̩tmps/	V|T|M|P|S	vtmps	*	*
vtnch	*	0	/v̩tntʃ/	V|T|N|CH	vtnch	*	*
vtnts	*	0	/v̩tnts/	V|T|N|T|S	vtnts	*	*
vtnds	*	0	/v̩tndz/	V|T|N|D|Z	vtnds	*	*
vtnkt	*	0	/v̩tnkt/	V|T|N|K|T	vtnkt	*	*
vtnth	*	0	/v̩tnθ/	V|T|N|TH	vtnth	*	*
vtlpt	*	0	/v̩tlpt/	V|T|L|P|T	vtlpt	*	*
vtlts	*	0	/v̩tlts/	V|T|L|T|S	vtlts	*	*
vtlst	*	0	/v̩tlst/	V|T|L|S|T	vtlst	*	*
vtlth	*	0	/v̩tlθ/	V|T|L|TH	vtlth	*	*
vtlch	*	0	/v̩tltʃ/	V|T|L|CH	vtlch	*	*
vtsts	*	0	/v̩tsts/	V|T|S|T|S	vtsts	*	*
vtsks	*	0	/v̩tsks/	V|T|S|K|S	vtsks	*	*
vtsps	*	0	/v̩tsps/	V|T|S|P|S	vtsps	*	*
vtpts	*	0	/v̩tpts/	V|T|P|T|S	vtpts	*	*
vtkts	*	0	/v̩tkts/	V|T|K|T|S	vtkts	*	*
vtcts	*	0	/v̩tkts/	V|T|K|T|S	vtcts	*	*
vtdst	*	0	/v̩tdst/	V|T|D|S|T	vtdst	*	*
vtfth	*	0	/v̩tfθ/	V|T|F|TH	vtfth	*	*
vtcks	*	0	/v̩tks/	V|T|K|S	vtcks	*	*
vplps	*	0	/v̩plps/	V|P|L|P|S	vplps	*	*
vprps	*	0	/v̩pɹps/	V|P|R|P|S	vprps	*	*
vprts	*	0	/v̩pɹts/	V|P|R|T|S	vprts	*	*
vprks	*	0	/v̩pɹks/	V|P|R|K|S	vprks	*	*
vprcs	*	0	/v̩pɹks/	V|P|R|K|S	vprcs	*	*
vpwks	*	0	/v̩pwks/	V|P|W|K|S	vpwks	*	*
vprsh	*	0	/v̩pɹʃ/	V|P|R|SH	vprsh	*	*
vprth	*	0	/v̩pɹθ/	V|P|R|TH	vprth	*	*
vphps	*	0	/v̩phps/	V|P|HH|P|S	vphps	*	*
vprhc	*	0	/v̩pɹhk/	V|P|R|HH|K	vprhc	*	*
vphcs	*	0	/v̩phks/	V|P|HH|K|S	vphcs	*	*
vpmpt	*	0	/v̩pmpt/	V|P|M|P|T	vpmpt	*	*
vpmps	*	0	/v̩pmps/	V|P|M|P|S	vpmps	*	*
vpnch	*	0	/v̩pntʃ/	V|P|N|CH	vpnch	*	*
vpnts	*	0	/v̩pnts/	V|P|N|T|S	vpnts	*	*
vpnds	*	0	/v̩pndz/	V|P|N|D|Z	vpnds	*	*
vplpt	*	0	/v̩plpt/	V|P|L|P|T	vplpt	*	*
vplts	*	0	/v̩plts/	V|P|L|T|S	vplts	*	*
vplst	*	0	/v̩plst/	V|P|L|S|T	vplst	*	*
vplth	*	0	/v̩plθ/	V|P|L|TH	vplth	*	*
vpsts	*	0	/v̩psts/	V|P|S|T|S	vpsts	*	*
vpsks	*	0	/v̩psks/	V|P|S|K|S	vpsks	*	*
vpsps	*	0	/v̩psps/	V|P|S|P|S	vpsps	*	*
vppts	*	0	/v̩ppts/	V|P|P|T|S	vppts	*	*
vpkts	*	0	/v̩pkts/	V|P|K|T|S	vpkts	*	*
vpcts	*	0	/v̩pkts/	V|P|K|T|S	vpcts	*	*
vpdst	*	0	/v̩pdst/	V|P|D|S|T	vpdst	*	*
vpfth	*	0	/v̩pfθ/	V|P|F|TH	vpfth	*	*
vpcks	*	0	/v̩pks/	V|P|K|S	vpcks	*	*
vklps	*	0	/v̩klps/	V|K|L|P|S	vklps	*	*
vkrps	*	0	/v̩kɹps/	V|K|R|P|S	vkrps	*	*
vkrts	*	0	/v̩kɹts/	V|K|R|T|S	vkrts	*	*
vkrks	*	0	/v̩kɹks/	V|K|R|K|S	vkrks	*	*
vkrcs	*	0	/v̩kɹks/	V|K|R|K|S	vkrcs	*	*
vkwks	*	0	/v̩kwks/	V|K|W|K|S	vkwks	*	*
vkrsh	*	0	/v̩kɹʃ/	V|K|R|SH	vkrsh	*	*
vkrth	*	0	/v̩kɹθ/	V|K|R|TH	vkrth	*	*
vkhps	*	0	/v̩khps/	V|K|HH|P|S	vkhps	*	*
vkhcs	*	0	/v̩khks/	V|K|HH|K|S	vkhcs	*	*
vkrld	*	0	/v̩kɹld/	V|K|R|L|D	vkrld	*	*
vkrst	*	0	/v̩kɹst/	V|K|R|S|T	vkrst	*	*
vkmpt	*	0	/v̩kmpt/	V|K|M|P|T	vkmpt	*	*
vkmps	*	0	/v̩kmps/	V|K|M|P|S	vkmps	*	*
vknch	*	0	/v̩kntʃ/	V|K|N|CH	vknch	*	*
vknts	*	0	/v̩knts/	V|K|N|T|S	vknts	*	*
vknds	*	0	/v̩kndz/	V|K|N|D|Z	vknds	*	*
vknkt	*	0	/v̩knkt/	V|K|N|K|T	vknkt	*	*
vknth	*	0	/v̩knθ/	V|K|N|TH	vknth	*	*
vklpt	*	0	/v̩klpt/	V|K|L|P|T	vklpt	*	*
vklts	*	0	/v̩klts/	V|K|L|T|S	vklts	*	*
vklst	*	0	/v̩klst/	V|K|L|S|T	vklst	*	*
vklth	*	0	/v̩klθ/	V|K|L|TH	vklth	*	*
vklch	*	0	/v̩kltʃ/	V|K|L|CH	vklch	*	*
vksks	*	0	/v̩ksks/	V|K|S|K|S	vksks	*	*
vksps	*	0	/v̩ksps/	V|K|S|P|S	vksps	*	*
vkpts	*	0	/v̩kpts/	V|K|P|T|S	vkpts	*	*
vkkts	*	0	/v̩kkts/	V|K|K|T|S	vkkts	*	*
vkcts	*	0	/v̩kkts/	V|K|K|T|S	vkcts	*	*
vkdst	*	0	/v̩kdst/	V|K|D|S|T	vkdst	*	*
vkfth	*	0	/v̩kfθ/	V|K|F|TH	vkfth	*	*
vkcks	*	0	/v̩kks/	V|K|K|S	vkcks	*	*
vqlps	*	0	/v̩qlps/	V|Q|L|P|S	vqlps	*	*
vqrps	*	0	/v̩qɹps/	V|Q|R|P|S	vqrps	*	*
vqrts	*	0	/v̩qɹts/	V|Q|R|T|S	vqrts	*	*
vqrks	*	0	/v̩qɹks/	V|Q|R|K|S	vqrks	*	*
vqrcs	*	0	/v̩qɹks/	V|Q|R|K|S	vqrcs	*	*
vqwks	*	0	/v̩qwks/	V|Q|W|K|S	vqwks	*	*
vqrsh	*	0	/v̩qɹʃ/	V|Q|R|SH	vqrsh	*	*
vqrth	*	0	/v̩qɹθ/	V|Q|R|TH	vqrth	*	*
vqhps	*	0	/v̩qhps/	V|Q|HH|P|S	vqhps	*	*
vqrhc	*	0	/v̩qɹhk/	V|Q|R|HH|K	vqrhc	*	*
vqhcs	*	0	/v̩qhks/	V|Q|HH|K|S	vqhcs	*	*
vqrld	*	0	/v̩qɹld/	V|Q|R|L|D	vqrld	*	*
vqrst	*	0	/v̩qɹst/	V|Q|R|S|T	vqrst	*	*
vqmpt	*	0	/v̩qmpt/	V|Q|M|P|T	vqmpt	*	*
vqmps	*	0	/v̩qmps/	V|Q|M|P|S	vqmps	*	*
vqnch	*	0	/v̩qntʃ/	V|Q|N|CH	vqnch	*	*
vqnts	*	0	/v̩qnts/	V|Q|N|T|S	vqnts	*	*
vqnds	*	0	/v̩qndz/	V|Q|N|D|Z	vqnds	*	*
vqnkt	*	0	/v̩qnkt/	V|Q|N|K|T	vqnkt	*	*
vqnth	*	0	/v̩qnθ/	V|Q|N|TH	vqnth	*	*
vqlpt	*	0	/v̩qlpt/	V|Q|L|P|T	vqlpt	*	*
vqlts	*	0	/v̩qlts/	V|Q|L|T|S	vqlts	*	*
vqlst	*	0	/v̩qlst/	V|Q|L|S|T	vqlst	*	*
vqlth	*	0	/v̩qlθ/	V|Q|L|TH	vqlth	*	*
vqlch	*	0	/v̩qltʃ/	V|Q|L|CH	vqlch	*	*
vqsts	*	0	/v̩qsts/	V|Q|S|T|S	vqsts	*	*
vqsks	*	0	/v̩qsks/	V|Q|S|K|S	vqsks	*	*
vqsps	*	0	/v̩qsps/	V|Q|S|P|S	vqsps	*	*
vqpts	*	0	/v̩qpts/	V|Q|P|T|S	vqpts	*	*
vqkts	*	0	/v̩qkts/	V|Q|K|T|S	vqkts	*	*
vqcts	*	0	/v̩qkts/	V|Q|K|T|S	vqcts	*	*
vqdst	*	0	/v̩qdst/	V|Q|D|S|T	vqdst	*	*
vqfth	*	0	/v̩qfθ/	V|Q|F|TH	vqfth	*	*
vqcks	*	0	/v̩qks/	V|Q|K|S	vqcks	*	*
vmlps	*	0	/v̩mlps/	V|M|L|P|S	vmlps	*	*
vmrps	*	0	/v̩mɹps/	V|M|R|P|S	vmrps	*	*
vmrts	*	0	/v̩mɹts/	V|M|R|T|S	vmrts	*	*
vmrks	*	0	/v̩mɹks/	V|M|R|K|S	vmrks	*	*
vmrcs	*	0	/v̩mɹks/	V|M|R|K|S	vmrcs	*	*
vmwks	*	0	/v̩mwks/	V|M|W|K|S	vmwks	*	*
vmrsh	*	0	/v̩mɹʃ/	V|M|R|SH	vmrsh	*	*
vmrth	*	0	/v̩mɹθ/	V|M|R|TH	vmrth	*	*
vmhps	*	0	/v̩mhps/	V|M|HH|P|S	vmhps	*	*
vmhcs	*	0	/v̩mhks/	V|M|HH|K|S	vmhcs	*	*
vmrld	*	0	/v̩mɹld/	V|M|R|L|D	vmrld	*	*
vmrst	*	0	/v̩mɹst/	V|M|R|S|T	vmrst	*	*
vmmpt	*	0	/v̩mmpt/	V|M|M|P|T	vmmpt	*	*
vmmps	*	0	/v̩mmps/	V|M|M|P|S	vmmps	*	*
vmnch	*	0	/v̩mntʃ/	V|M|N|CH	vmnch	*	*
vmlpt	*	0	/v̩mlpt/	V|M|L|P|T	vmlpt	*	*
vmlts	*	0	/v̩mlts/	V|M|L|T|S	vmlts	*	*
vmlst	*	0	/v̩mlst/	V|M|L|S|T	vmlst	*	*
vmlth	*	0	/v̩mlθ/	V|M|L|TH	vmlth	*	*
vmlch	*	0	/v̩mltʃ/	V|M|L|CH	vmlch	*	*
vmsts	*	0	/v̩msts/	V|M|S|T|S	vmsts	*	*
vmsks	*	0	/v̩msks/	V|M|S|K|S	vmsks	*	*
vmsps	*	0	/v̩msps/	V|M|S|P|S	vmsps	*	*
vmkts	*	0	/v̩mkts/	V|M|K|T|S	vmkts	*	*
vmdst	*	0	/v̩mdst/	V|M|D|S|T	vmdst	*	*
vmfth	*	0	/v̩mfθ/	V|M|F|TH	vmfth	*	*
vmcks	*	0	/v̩mks/	V|M|K|S	vmcks	*	*
vnlps	*	0	/v̩nlps/	V|N|L|P|S	vnlps	*	*
vnwks	*	0	/v̩nwks/	V|N|W|K|S	vnwks	*	*
vnrsh	*	0	/v̩nɹʃ/	V|N|R|SH	vnrsh	*	*
vnhps	*	0	/v̩nhps/	V|N|HH|P|S	vnhps	*	*
vnrhc	*	0	/v̩nɹhk/	V|N|R|HH|K	vnrhc	*	*
vnhcs	*	0	/v̩nhks/	V|N|HH|K|S	vnhcs	*	*
vnmpt	*	0	/v̩nmpt/	V|N|M|P|T	vnmpt	*	*
vnmps	*	0	/v̩nmps/	V|N|M|P|S	vnmps	*	*
vnnch	*	0	/v̩nntʃ/	V|N|N|CH	vnnch	*	*
vnnts	*	0	/v̩nnts/	V|N|N|T|S	vnnts	*	*
vnnds	*	0	/v̩nndz/	V|N|N|D|Z	vnnds	*	*
vnnkt	*	0	/v̩nnkt/	V|N|N|K|T	vnnkt	*	*
vnnth	*	0	/v̩nnθ/	V|N|N|TH	vnnth	*	*
vnlth	*	0	/v̩nlθ/	V|N|L|TH	vnlth	*	*
vnlch	*	0	/v̩nltʃ/	V|N|L|CH	vnlch	*	*
vnsts	*	0	/v̩nsts/	V|N|S|T|S	vnsts	*	*
vnsks	*	0	/v̩nsks/	V|N|S|K|S	vnsks	*	*
vnsps	*	0	/v̩nsps/	V|N|S|P|S	vnsps	*	*
vnpts	*	0	/v̩npts/	V|N|P|T|S	vnpts	*	*
vnfth	*	0	/v̩nfθ/	V|N|F|TH	vnfth	*	*
vncks	*	0	/v̩nks/	V|N|K|S	vncks	*	*
vslps	*	0	/v̩slps/	V|S|L|P|S	vslps	*	*
vsrps	*	0	/v̩sɹps/	V|S|R|P|S	vsrps	*	*
vsrts	*	0	/v̩sɹts/	V|S|R|T|S	vsrts	*	*
vsrks	*	0	/v̩sɹks/	V|S|R|K|S	vsrks	*	*
vsrcs	*	0	/v̩sɹks/	V|S|R|K|S	vsrcs	*	*
vswks	*	0	/v̩swks/	V|S|W|K|S	vswks	*	*
vsrsh	*	0	/v̩sɹʃ/	V|S|R|SH	vsrsh	*	*
vsrth	*	0	/v̩sɹθ/	V|S|R|TH	vsrth	*	*
vshps	*	0	/v̩shps/	V|S|HH|P|S	vshps	*	*
vsrhc	*	0	/v̩sɹhk/	V|S|R|HH|K	vsrhc	*	*
vshcs	*	0	/v̩shks/	V|S|HH|K|S	vshcs	*	*
vsrst	*	0	/v̩sɹst/	V|S|R|S|T	vsrst	*	*
vsmpt	*	0	/v̩smpt/	V|S|M|P|T	vsmpt	*	*
vsmps	*	0	/v̩smps/	V|S|M|P|S	vsmps	*	*
vsnch	*	0	/v̩sntʃ/	V|S|N|CH	vsnch	*	*
vsnts	*	0	/v̩snts/	V|S|N|T|S	vsnts	*	*
vsnds	*	0	/v̩sndz/	V|S|N|D|Z	vsnds	*	*
vsnkt	*	0	/v̩snkt/	V|S|N|K|T	vsnkt	*	*
vsnth	*	0	/v̩snθ/	V|S|N|TH	vsnth	*	*
vslpt	*	0	/v̩slpt/	V|S|L|P|T	vslpt	*	*
vslts	*	0	/v̩slts/	V|S|L|T|S	vslts	*	*
vslst	*	0	/v̩slst/	V|S|L|S|T	vslst	*	*
vslth	*	0	/v̩slθ/	V|S|L|TH	vslth	*	*
vslch	*	0	/v̩sltʃ/	V|S|L|CH	vslch	*	*
vssts	*	0	/v̩ssts/	V|S|S|T|S	vssts	*	*
vssks	*	0	/v̩ssks/	V|S|S|K|S	vssks	*	*
vssps	*	0	/v̩ssps/	V|S|S|P|S	vssps	*	*
vspts	*	0	/v̩spts/	V|S|P|T|S	vspts	*	*
vskts	*	0	/v̩skts/	V|S|K|T|S	vskts	*	*
vscts	*	0	/v̩skts/	V|S|K|T|S	vscts	*	*
vsdst	*	0	/v̩sdst/	V|S|D|S|T	vsdst	*	*
vsfth	*	0	/v̩sfθ/	V|S|F|TH	vsfth	*	*
vscks	*	0	/v̩sks/	V|S|K|S	vscks	*	*
vclps	*	0	/v̩klps/	V|K|L|P|S	vclps	*	*
vcrps	*	0	/v̩kɹps/	V|K|R|P|S	vcrps	*	*
vcrts	*	0	/v̩kɹts/	V|K|R|T|S	vcrts	*	*
vcrks	*	0	/v̩kɹks/	V|K|R|K|S	vcrks	*	*
vcrcs	*	0	/v̩kɹks/	V|K|R|K|S	vcrcs	*	*
vcwks	*	0	/v̩kwks/	V|K|W|K|S	vcwks	*	*
vcrsh	*	0	/v̩kɹʃ/	V|K|R|SH	vcrsh	*	*
vchps	*	0	/v̩khps/	V|K|HH|P|S	vchps	*	*
vchcs	*	0	/v̩khks/	V|K|HH|K|S	vchcs	*	*
vclts	*	0	/v̩klts/	V|K|L|T|S	vclts	*	*
vclth	*	0	/v̩klθ/	V|K|L|TH	vclth	*	*
vclch	*	0	/v̩kltʃ/	V|K|L|CH	vclch	*	*
vcsts	*	0	/v̩ksts/	V|K|S|T|S	vcsts	*	*
vcsks	*	0	/v̩ksks/	V|K|S|K|S	vcsks	*	*
vcsps	*	0	/v̩ksps/	V|K|S|P|S	vcsps	*	*
vckts	*	0	/v̩kkts/	V|K|K|T|S	vckts	*	*
vcfth	*	0	/v̩kfθ/	V|K|F|TH	vcfth	*	*
vccks	*	0	/v̩kks/	V|K|K|S	vccks	*	*
vfrps	*	0	/v̩fɹps/	V|F|R|P|S	vfrps	*	*
vfrts	*	0	/v̩fɹts/	V|F|R|T|S	vfrts	*	*
vfrks	*	0	/v̩fɹks/	V|F|R|K|S	vfrks	*	*
vfrcs	*	0	/v̩fɹks/	V|F|R|K|S	vfrcs	*	*
vfwks	*	0	/v̩fwks/	V|F|W|K|S	vfwks	*	*
vfrsh	*	0	/v̩fɹʃ/	V|F|R|SH	vfrsh	*	*
vfrth	*	0	/v̩fɹθ/	V|F|R|TH	vfrth	*	*
vfhps	*	0	/v̩fhps/	V|F|HH|P|S	vfhps	*	*
vfrhc	*	0	/v̩fɹhk/	V|F|R|HH|K	vfrhc	*	*
vfhcs	*	0	/v̩fhks/	V|F|HH|K|S	vfhcs	*	*
vfrld	*	0	/v̩fɹld/	V|F|R|L|D	vfrld	*	*
vfmpt	*	0	/v̩fmpt/	V|F|M|P|T	vfmpt	*	*
vfmps	*	0	/v̩fmps/	V|F|M|P|S	vfmps	*	*
vfnch	*	0	/v̩fntʃ/	V|F|N|CH	vfnch	*	*
vfnts	*	0	/v̩fnts/	V|F|N|T|S	vfnts	*	*
vfnkt	*	0	/v̩fnkt/	V|F|N|K|T	vfnkt	*	*
vfnth	*	0	/v̩fnθ/	V|F|N|TH	vfnth	*	*
vflpt	*	0	/v̩flpt/	V|F|L|P|T	vflpt	*	*
vflch	*	0	/v̩fltʃ/	V|F|L|CH	vflch	*	*
vfsts	*	0	/v̩fsts/	V|F|S|T|S	vfsts	*	*
vfsks	*	0	/v̩fsks/	V|F|S|K|S	vfsks	*	*
vfsps	*	0	/v̩fsps/	V|F|S|P|S	vfsps	*	*
vfpts	*	0	/v̩fpts/	V|F|P|T|S	vfpts	*	*
vfkts	*	0	/v̩fkts/	V|F|K|T|S	vfkts	*	*
vfcts	*	0	/v̩fkts/	V|F|K|T|S	vfcts	*	*
vfdst	*	0	/v̩fdst/	V|F|D|S|T	vfdst	*	*
vffth	*	0	/v̩ffθ/	V|F|F|TH	vffth	*	*
vfcks	*	0	/v̩fks/	V|F|K|S	vfcks	*	*
itrsh	*	0	/ɪtɹʃ/	IH|T|R|SH	ihtrsh	*	*
empsh	*	0	/ɛmpsh/	EH|M|P|S|HH	ehmpsh	*	*
enrld	*	0	/ɛnɹld/	EH|N|R|L|D	ehnrld	*	*
anrcs	*	0	/ænɹks/	AE|N|R|K|S	aanrcs	*	*
imcts	*	0	/ɪmkts/	IH|M|K|T|S	ihmcts	*	*
amrst	*	0	/æmɹst/	AE|M|R|S|T	aamrst	*	*
ûlmpt	*	0	/ʊlmpt/	UH|L|M|P|T	uulmpt	*	*
áqnkt	*	0	/eɪqnkt/	EY|Q|N|K|T	ayqnkt	*	*
ömrld	*	0	/ɔɪmɹld/	OY|M|R|L|D	oimrld	*	*
éyrcs	*	0	/iːjɹks/	IY|Y|R|K|S	eeyrcs	*	*
ûvy	*	0	/ʊvj/	UH|V|Y	uuvy	*	*
ëmkts	*	0	/ɜːmkts/	ER|M|K|T|S	ermkts	*	*
áckts	*	0	/eɪkkts/	EY|K|K|T|S	ayckts	*	*
ámlst	*	0	/eɪmlst/	EY|M|L|S|T	aymlst	*	*
ëcmps	*	0	/ɜːkmps/	ER|K|M|P|S	ercmps	*	*
emmpt	*	0	/ɛmmpt/	EH|M|M|P|T	ehmmpt	*	*
örnkt	*	0	/ɔɪɹnkt/	OY|R|N|K|T	oirnkt	*	*
ömrks	*	0	/ɔɪmɹks/	OY|M|R|K|S	oimrks	*	*
amlth	*	0	/æmlθ/	AE|M|L|TH	aamlth	*	*
ïmdst	*	0	/juːmdst/	Y|UW|M|D|S|T	ioomdst	*	*
ëmlch	*	0	/ɜːmltʃ/	ER|M|L|CH	ermlch	*	*
ëylch	*	0	/ɜːjltʃ/	ER|Y|L|CH	erylch	*	*
âcrcs	*	0	/ɑːkɹks/	AA|K|R|K|S	ahcrcs	*	*
orphs	*	0	/ɒɹphs/	AA|R|P|HH|S	orphs	*	*
úpnts	*	0	/uːpnts/	UW|P|N|T|S	oopnts	*	*
éclst	*	0	/iːklst/	IY|K|L|S|T	eeclst	*	*
öcnds	*	0	/ɔɪkndz/	OY|K|N|D|Z	oicnds	*	*
äclth	*	0	/ɔːklθ/	AO|K|L|TH	awclth	*	*
öcnts	*	0	/ɔɪknts/	OY|K|N|T|S	oicnts	*	*
anrts	*	0	/ænɹts/	AE|N|R|T|S	aanrts	*	*
ömrsh	*	0	/ɔɪmɹʃ/	OY|M|R|SH	oimrsh	*	*
ilrcs	*	0	/ɪlɹks/	IH|L|R|K|S	ihlrcs	*	*
únrps	*	0	/uːnɹps/	UW|N|R|P|S	oonrps	*	*
amnch	*	0	/æmntʃ/	AE|M|N|CH	aamnch	*	*
öcrcs	*	0	/ɔɪkɹks/	OY|K|R|K|S	oicrcs	*	*
úclst	*	0	/uːklst/	UW|K|L|S|T	ooclst	*	*
imnsh	*	0	/ɪmnʃ/	IH|M|N|SH	ihmnsh	*	*
ömlts	*	0	/ɔɪmlts/	OY|M|L|T|S	oimlts	*	*
ölnds	*	0	/ɔɪlndz/	OY|L|N|D|Z	oilnds	*	*
ecnds	*	0	/ɛkndz/	EH|K|N|D|Z	ehcnds	*	*
alrsh	*	0	/ælɹʃ/	AE|L|R|SH	aalrsh	*	*
álnkt	*	0	/eɪlnkt/	EY|L|N|K|T	aylnkt	*	*
vflst	*	0	/v̩flst/	V|F|L|S|T	vflst	*	*
arlps	*	0	/æɹlps/	AE|R|L|P|S	aarlps	*	*
ëmnds	*	0	/ɜːmndz/	ER|M|N|D|Z	ermnds	*	*
ûfrst	*	0	/ʊfɹst/	UH|F|R|S|T	uufrst	*	*
ûrfst	*	0	/ʊɹfst/	UH|R|F|S|T	uurfst	*	*
ûfrld	*	0	/ʊfɹld/	UH|F|R|L|D	uufrld	*	*
áprld	*	0	/eɪpɹld/	EY|P|R|L|D	ayprld	*	*
inrst	*	0	/ɪnɹst/	IH|N|R|S|T	ihnrst	*	*
ölnts	*	0	/ɔɪlnts/	OY|L|N|T|S	oilnts	*	*
énsts	*	0	/iːnsts/	IY|N|S|T|S	eensts	*	*
ifrst	*	0	/ɪfɹst/	IH|F|R|S|T	ihfrst	*	*
ëcnkt	*	0	/ɜːknkt/	ER|K|N|K|T	ercnkt	*	*
ëmrst	*	0	/ɜːmɹst/	ER|M|R|S|T	ermrst	*	*
onrcs	*	0	/ɒnɹks/	AA|N|R|K|S	onrcs	*	*
änhps	*	0	/ɔːnhps/	AO|N|HH|P|S	awnhps	*	*
alnds	*	0	/ælndz/	AE|L|N|D|Z	aalnds	*	*
áccks	*	0	/eɪkks/	EY|K|K|S	ayccks	*	*
ëprst	*	0	/ɜːpɹst/	ER|P|R|S|T	erprst	*	*
orwld	*	0	/ɒɹwld/	AA|R|W|L|D	orwld	*	*
uprld	*	0	/ʌpɹld/	AH|P|R|L|D	uhprld	*	*
alsts	*	0	/ælsts/	AE|L|S|T|S	aalsts	*	*
vrlpt	*	0	/v̩ɹlpt/	V|R|L|P|T	vrlpt	*	*
ûcnkt	*	0	/ʊknkt/	UH|K|N|K|T	uucnkt	*	*
âprts	*	0	/ɑːpɹts/	AA|P|R|T|S	ahprts	*	*
âtrst	*	0	/ɑːtɹst/	AA|T|R|S|T	ahtrst	*	*
éclts	*	0	/iːklts/	IY|K|L|T|S	eeclts	*	*
acsts	*	0	/æksts/	AE|K|S|T|S	aacsts	*	*
élnch	*	0	/iːlntʃ/	IY|L|N|CH	eelnch	*	*
élcks	*	0	/iːlks/	IY|L|K|S	eelcks	*	*
ëllth	*	0	/ɜːllθ/	ER|L|L|TH	erllth	*	*
ácnds	*	0	/eɪkndz/	EY|K|N|D|Z	aycnds	*	*
eldst	*	0	/ɛldst/	EH|L|D|S|T	ehldst	*	*
arcts	*	0	/æɹkts/	AE|R|K|T|S	aarcts	*	*
vnlts	*	0	/v̩nlts/	V|N|L|T|S	vnlts	*	*
vplch	*	0	/v̩pltʃ/	V|P|L|CH	vplch	*	*
ûclpt	*	0	/ʊklpt/	UH|K|L|P|T	uuclpt	*	*
átrts	*	0	/eɪtɹts/	EY|T|R|T|S	aytrts	*	*
uccts	*	0	/ʌkkts/	AH|K|K|T|S	uhccts	*	*
unrst	*	0	/ʌnɹst/	AH|N|R|S|T	uhnrst	*	*
acnch	*	0	/ækntʃ/	AE|K|N|CH	aacnch	*	*
aplps	*	0	/æplps/	AE|P|L|P|S	aaplps	*	*
vcnch	*	0	/v̩kntʃ/	V|K|N|CH	vcnch	*	*
ïhi	*	0	/juːhɪ/	Y|UW|HH|IH	ioohih	*	*
öfpts	*	0	/ɔɪfpts/	OY|F|P|T|S	oifpts	*	*
ölrps	*	0	/ɔɪlɹps/	OY|L|R|P|S	oilrps	*	*
vcrhc	*	0	/v̩kɹhk/	V|K|R|HH|K	vcrhc	*	*
ânpts	*	0	/ɑːnpts/	AA|N|P|T|S	ahnpts	*	*
ámnth	*	0	/eɪmnθ/	EY|M|N|TH	aymnth	*	*
ënnts	*	0	/ɜːnnts/	ER|N|N|T|S	ernnts	*	*
anlth	*	0	/ænlθ/	AE|N|L|TH	aanlth	*	*
önlst	*	0	/ɔɪnlst/	OY|N|L|S|T	oinlst	*	*
ëllpt	*	0	/ɜːllpt/	ER|L|L|P|T	erllpt	*	*
áccts	*	0	/eɪkkts/	EY|K|K|T|S	ayccts	*	*
ömnts	*	0	/ɔɪmnts/	OY|M|N|T|S	oimnts	*	*
öcrth	*	0	/ɔɪkɹθ/	OY|K|R|TH	oicrth	*	*
önrks	*	0	/ɔɪnɹks/	OY|N|R|K|S	oinrks	*	*
öndst	*	0	/ɔɪndst/	OY|N|D|S|T	oindst	*	*
iclpt	*	0	/ɪklpt/	IH|K|L|P|T	ihclpt	*	*
acrld	*	0	/ækɹld/	AE|K|R|L|D	aacrld	*	*
öprhc	*	0	/ɔɪpɹhk/	OY|P|R|HH|K	oiprhc	*	*
icnts	*	0	/ɪknts/	IH|K|N|T|S	ihcnts	*	*
écnth	*	0	/iːknθ/	IY|K|N|TH	eecnth	*	*
öcnkt	*	0	/ɔɪknkt/	OY|K|N|K|T	oicnkt	*	*
ûlrcs	*	0	/ʊlɹks/	UH|L|R|K|S	uulrcs	*	*
épnch	*	0	/iːpntʃ/	IY|P|N|CH	eepnch	*	*
öfrcs	*	0	/ɔɪfɹks/	OY|F|R|K|S	oifrcs	*	*
úlmpt	*	0	/uːlmpt/	UW|L|M|P|T	oolmpt	*	*
iprld	*	0	/ɪpɹld/	IH|P|R|L|D	ihprld	*	*
ílnts	*	0	/aɪlnts/	AY|L|N|T|S	iylnts	*	*
ánlst	*	0	/eɪnlst/	EY|N|L|S|T	aynlst	*	*
ëylth	*	0	/ɜːjlθ/	ER|Y|L|TH	erylth	*	*
